9319.5,"Bolton 025E","E01004879"
7024.4,"Bolton 026A","E01004830"
4648.9,"Bolton 026B","E01004831"
277.6,"Bolton 026C","E01004833"
6706.3,"Bolton 026D","E01004839"
1995.8,"Bolton 027A","E01004814"
1860.3,"Bolton 027B","E01004855"
3865.7,"Bolton 027C","E01004856"
5033.1,"Bolton 027D","E01004857"
1415.8,"Bolton 028A","E01004891"
1526.4,"Bolton 028B","E01004893"
3854.6,"Bolton 028C","E01004894"
4977.4,"Bolton 028E","E01004901"
2243.8,"Bolton 028F","E01033218"
1056.9,"Bolton 028G","E01033219"
12235.6,"Bolton 029A","E01004816"
6924.3,"Bolton 029B","E01004872"
8208.8,"Bolton 029C","E01004873"
3158.6,"Bolton 029D","E01004875"
3147.5,"Bolton 029E","E01004880"
456.9,"Bolton 030A","E01004892"
2736.7,"Bolton 030B","E01004896"
1067.0,"Bolton 030C","E01004899"
6343.3,"Bolton 030D","E01004900"
340.2,"Bolton 031A","E01004776"
5015.1,"Bolton 031B","E01004895"
3596.3,"Bolton 031C","E01004936"
5358.3,"Bolton 031D","E01004938"
2348.4,"Bolton 031E","E01004939"
4954.7,"Bolton 032A","E01004858"
4419.0,"Bolton 032B","E01004859"
5003.4,"Bolton 032C","E01004860"
4200.6,"Bolton 032D","E01004902"
2874.8,"Bolton 032E","E01004906"
3964.4,"Bolton 033A","E01004861"
5167.3,"Bolton 033B","E01004862"
5549.3,"Bolton 033C","E01004863"
5607.0,"Bolton 033D","E01004874"
5003.8,"Bolton 033E","E01004876"
2706.5,"Bolton 034A","E01004903"
866.3,"Bolton 034B","E01004904"
4640.9,"Bolton 034C","E01004905"
4053.2,"Bolton 034D","E01004907"
646.4,"Bolton 034E","E01004908"
3935.2,"Bolton 034F","E01004909"
1891.5,"Bolton 034G","E01004910"
1717.4,"Bolton 035A","E01004933"
1334.0,"Bolton 035B","E01004934"
3896.5,"Bolton 035C","E01004935"
786.9,"Bolton 035D","E01004937"
5609.6,"Bolton 035E","E01004940"
2445.3,"Bury 001A","E01005014"
745.5,"Bury 001B","E01005015"
3940.9,"Bury 001C","E01005016"
1550.7,"Bury 001D","E01005017"
3478.5,"Bury 001E","E01005018"
180.7,"Bury 001F","E01005021"
2954.2,"Bury 002A","E01005019"
3258.5,"Bury 002B","E01005023"
3062.3,"Bury 002C","E01005046"
2020.7,"Bury 002D","E01005048"
2848.8,"Bury 003A","E01005020"
485.5,"Bury 003B","E01005022"
225.1,"Bury 003C","E01005047"
1180.3,"Bury 003D","E01005049"
2411.8,"Bury 003E","E01005051"
4722.1,"Bury 004A","E01004976"
3896.9,"Bury 004B","E01004977"
5242.8,"Bury 004C","E01004978"
563.6,"Bury 004D","E01004981"
1112.5,"Bury 004E","E01004982"
3940.2,"Bury 005A","E01004961"
1344.3,"Bury 005B","E01004965"
2798.6,"Bury 005C","E01004966"
3117.8,"Bury 005D","E01004967"
2698.6,"Bury 006A","E01004963"
4945.1,"Bury 006B","E01004968"
3694.6,"Bury 006C","E01005050"
6059.7,"Bury 006D","E01005052"
2107.4,"Bury 006E","E01005053"
1125.4,"Bury 007A","E01004954"
3211.1,"Bury 007B","E01004955"
1174.2,"Bury 007C","E01004956"
2717.5,"Bury 007D","E01004957"
4386.7,"Bury 007E","E01004960"
5937.0,"Bury 008A","E01004958"
7871.1,"Bury 008B","E01004959"
2672.2,"Bury 008C","E01004979"
7384.5,"Bury 008D","E01004980"
3472.3,"Bury 008E","E01005024"
9339.9,"Bury 008F","E01005026"
7604.5,"Bury 009A","E01004947"
1968.0,"Bury 009B","E01004948"
6786.8,"Bury 009C","E01004962"
4626.5,"Bury 009D","E01004964"
3358.7,"Bury 010A","E01004949"
1090.0,"Bury 010B","E01004950"
5380.4,"Bury 010C","E01004951"
3842.4,"Bury 010D","E01004952"
3173.3,"Bury 010E","E01004953"
1984.6,"Bury 011A","E01005025"
2709.9,"Bury 011B","E01005027"
7744.3,"Bury 011C","E01005028"
7959.1,"Bury 011D","E01005029"
1293.0,"Bury 012A","E01005000"
5363.0,"Bury 012B","E01005001"
405.0,"Bury 012C","E01005005"
1140.6,"Bury 012D","E01005006"
4610.2,"Bury 013A","E01005030"
459.2,"Bury 013B","E01005054"
2978.7,"Bury 013C","E01005059"
1885.4,"Bury 013D","E01005060"
5575.5,"Bury 014A","E01004997"
3276.6,"Bury 014B","E01004998"
753.9,"Bury 014C","E01004999"
6151.0,"Bury 014D","E01005002"
9476.7,"Bury 014E","E01005003"
1968.9,"Bury 015A","E01004991"
1875.5,"Bury 015B","E01004992"
3689.0,"Bury 015C","E01004993"
2009.3,"Bury 015D","E01004994"
5729.8,"Bury 016A","E01004990"
6259.3,"Bury 016B","E01004996"
5364.0,"Bury 016C","E01005004"
4998.8,"Bury 016D","E01005008"
3526.4,"Bury 016E","E01005009"
401.5,"Bury 017A","E01004945"
3791.6,"Bury 017B","E01005055"
2994.4,"Bury 017C","E01005056"
2763.0,"Bury 017D","E01005057"
5045.0,"Bury 017E","E01005058"
1445.2,"Bury 018A","E01004995"
632.4,"Bury 018B","E01005010"
2401.5,"Bury 018C","E01005012"
5186.9,"Bury 018D","E01005013"
5552.5,"Bury 019A","E01004984"
393.4,"Bury 019B","E01004985"
3755.3,"Bury 019C","E01004989"
2545.1,"Bury 019D","E01005007"
2540.8,"Bury 019E","E01005011"
3948.1,"Bury 020A","E01004983"
1773.1,"Bury 020B","E01004986"
4770.6,"Bury 020C","E01004987"
3155.9,"Bury 020D","E01004988"
3746.2,"Bury 021A","E01004941"
7602.9,"Bury 021B","E01004942"
6048.7,"Bury 021C","E01004943"
6342.0,"Bury 021D","E01004944"
4335.1,"Bury 021E","E01004946"
578.2,"Bury 022A","E01004969"
2870.3,"Bury 022B","E01004970"
6006.5,"Bury 022C","E01004971"
2771.5,"Bury 022D","E01005034"
7753.0,"Bury 023A","E01004972"
7321.0,"Bury 023B","E01004973"
6890.5,"Bury 023C","E01004975"
5698.3,"Bury 023D","E01005039"
5157.7,"Bury 023E","E01005045"
4954.4,"Bury 024A","E01004974"
3507.1,"Bury 024B","E01005033"
4795.5,"Bury 024C","E01005036"
5353.2,"Bury 024D","E01005037"
4070.6,"Bury 025A","E01005031"
1609.3,"Bury 025B","E01005032"
698.1,"Bury 025C","E01005035"
5397.8,"Bury 025D","E01005038"
7254.8,"Bury 026A","E01005040"
5603.5,"Bury 026B","E01005041"
5877.7,"Bury 026C","E01005042"
8753.4,"Bury 026D","E01005043"
13638.9,"Bury 026E","E01005044"
1051.2,"Oldham 001A","E01005357"
5982.4,"Oldham 001B","E01005358"
1352.5,"Oldham 001C","E01005359"
1463.7,"Oldham 001D","E01005360"
2137.5,"Oldham 002A","E01005441"
3593.8,"Oldham 002B","E01005442"
6821.3,"Oldham 002C","E01005444"
6144.9,"Oldham 002D","E01005445"
2816.0,"Oldham 003A","E01005361"
296.0,"Oldham 003B","E01005443"
3343.6,"Oldham 003C","E01005446"
2269.2,"Oldham 003D","E01005447"
5310.2,"Oldham 004A","E01005390"
768.5,"Oldham 004B","E01005394"
4309.8,"Oldham 004C","E01005395"
3305.7,"Oldham 004D","E01005396"
6368.4,"Oldham 005A","E01005355"
3700.9,"Oldham 005B","E01005356"
4872.4,"Oldham 005C","E01005399"
2343.2,"Oldham 005D","E01005403"
115.2,"Oldham 006A","E01005410"
894.0,"Oldham 006B","E01005411"
72.2,"Oldham 006C","E01005414"
1056.4,"Oldham 006D","E01005415"
1290.5,"Oldham 007C","E01005452"
2153.1,"Oldham 007D","E01005453"
3313.5,"Oldham 007E","E01032558"
1637.5,"Oldham 007F","E01032559"
1082.6,"Oldham 008A","E01005391"
5199.7,"Oldham 008B","E01005392"
3185.5,"Oldham 008C","E01005393"
3556.2,"Oldham 008D","E01005401"
1077.8,"Oldham 009A","E01005397"
2859.3,"Oldham 009B","E01005398"
3942.1,"Oldham 009C","E01005400"
4557.8,"Oldham 009D","E01005402"
3702.6,"Oldham 010A","E01005335"
10370.4,"Oldham 010B","E01005337"
880.6,"Oldham 010C","E01005339"
4791.9,"Oldham 010D","E01005340"
3603.9,"Oldham 011A","E01005421"
3490.1,"Oldham 011B","E01005422"
4892.1,"Oldham 011E","E01032920"
6375.6,"Oldham 012A","E01005448"
